Town,Name,Address,Phone,Website
Monmouth,Premier Inn Ross-On-Wye hotel,"Ledbury Rd, Ross-on-Wye HR9 7QJ, UK",0333 321 8454,https://www.premierinn.com/gb/en/hotels/england/herefordshire/ross-on-wye/ross-on-wye.html?cid=GLBC_ROSTRA
Pembroke Dock,Premier Inn Tenby Town Centre,"White Lion St, Tenby SA70 7ET, UK",0871 527 9514,https://www.premierinn.com/gb/en/hotels/wales/dyfed/tenby/tenby-town-centre.html?cid=GLBC_TENWHI
Gwersyllt,Mercure Chester Abbots Well Hotel,"Whitchurch Rd, Christleton, Great Boughton, Chester CH3 5QL, UK",01244 250012,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8329&merchantid=seo-maps-GB-8329&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Broughton,Crowne Plaza Chester by IHG,"Trinity St, Chester CH1 2BD, UK",01244 899988,https://www.ihg.com/crowneplaza/hotels/gb/en/chester/chets/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-GB-_-CHETS
Broughton,Premier Inn Chester (Railway Station) hotel,"20-24 City Rd, Chester CH1 3AE, UK",0333 777 4592,https://www.premierinn.com/gb/en/hotels/england/cheshire/chester/chester-railway-station.html?cid=GLBC_CHEBAR
Undy and Magor,Ramada Bristol M5,"Welcome Break Gordano (Bristol) Service Area J19, M5, Bristol BS20 7XG, UK",01275 373709,https://hotels.welcomebreak.co.uk/hotel/ramada-bristol-west-m5/
Tenby,Hilton Snug,"Hilton Snug, Hilton Flats, Warren St, Tenby SA70 7JY, UK",01244 352419,
Chirk,Premier Inn Oswestry hotel,"Maes Y Clawdd Maesbury Road Industrial, Maes-Y-Clawdd, Morda, Oswestry SY10 8NN, UK",0333 321 1383,https://www.premierinn.com/gb/en/hotels/england/shropshire/oswestry/oswestry.html?cid=GLBC_OSWOSW
Chirk,Travelodge Oswestry,"A5/A483, Area, Mile End Services, A5/A483 Mile End Service Area, Morda, Oswestry SY11 4JA, UK",0871 984 6096,https://www.travelodge.co.uk/hotels/166/oswestry-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Oswestry&WT.tsrc=GHA_Organic
Knighton,Travelodge Ludlow,"Foldgate Ln, Ludlow SY8 1LS, UK",0871 984 6347,https://www.travelodge.co.uk/hotels/332/Ludlow-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Ludlow&WT.tsrc=GHA_Organic
Aston,Premier Inn Birmingham City - Aston hotel,"Richard St, Aston, Birmingham B7 4AA, UK",0333 777 3907,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-city---aston.html?cid=GLBC_BIRMTI
Aston,Travelodge Cheshire Oaks,"Coliseum Leisure Park, Coliseum Way, Ellesmere Port CH65 9HD, UK",0871 984 6259,https://www.travelodge.co.uk/hotels/548/Cheshire-Oaks-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Cheshire%20Oaks
Aston,Premier Inn Chester Central North hotel,"76 Liverpool Rd, Upton, Chester CH2 1AU, UK",0333 777 4542,https://www.premierinn.com/gb/en/hotels/england/cheshire/chester/chester-central-north.html?cid=GLBC_CHEEGE
Porthmadog,Premier Inn Porthmadog,"118 Britannia Terrace, Porthmadog LL49 9AW, UK",01766 800523,http://www.premierinn.com/
Porthmadog,Travelodge Porthmadog,"Ffordd, Ffordd Penamser, Porthmadog LL49 9GB, UK",0871 984 6421,https://www.travelodge.co.uk/hotels/387/porthmadog-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Porthmadog&WT.tsrc=GHA_Organic
Garden City,Holiday Inn Ellesmere Port - Cheshire Oaks by IHG,"Centre Island Waterways, Lower Mersey St, Ellesmere Port CH65 2AL, UK",0151 356 8111,https://www.ihg.com/holidayinn/hotels/gb/en/ellesmere-port/elluk/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-ELLUK
