Town,Name,Address,Phone,Website,Email,Found on page
Wrexham,Chopstix – Wrexham,"40-42 Regent St, Wrexham LL11 1SA, UK",01978 537016,https://www.chopstixnoodles.co.uk/stores/wrexham,,
Wrexham,The Boat Inn,"Erbistock, Wrexham LL13 0DL, UK",01978 280205,https://theboataterbistock.co.uk/,info@theboataterbistock.co.uk,https://theboataterbistock.co.uk
Wrexham,Sleepy Panda,"Farndon St, Wrexham LL13 8DA, UK",01978 310700,https://www.sleepypandawrexham.co.uk/,liujiaqiji@hotmail.com,https://www.sleepypandawrexham.co.uk
Wrexham,The Beeches,"Chester Rd, Gresford, Wrexham LL12 8PW, UK",01978 853214,https://www.whitbreadinns.co.uk/en-gb/locations/the-beeches?cid=yext_41010770,,
Wrexham,Old No 7 Bar Grill Food,"7 Town Hill, Wrexham LL13 8NA, UK",01978 363333,https://wrexhamnow.co.uk/business/old-no-7-bar-grill-food/,jay@wrexhamnow.co.uk,https://wrexhamnow.co.uk/contact
Wrexham,Anise restaurant,"1 Smithfield Rd, Wrexham LL13 8EN, UK",01978 261273,http://www.anisewrexham.co.uk/,,
Wrexham,The Turf,"Mold Rd, Wrexham LL11 2AH, UK",07810 323806,http://the-turf.co.uk/,hello@the-turf.co.uk,http://the-turf.co.uk
Wrexham,Smashies Wrexham,"41 Pen-Y-Bryn, Wrexham LL13 7HU, UK",01978 262381,https://smashieswrexham.co.uk/,,
Wrexham,Kingsmill,"Kingsmills Rd, Wrexham LL13 0NS, UK",01978 449009,http://www.kingsmillpubwrexham.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTQ0NTMzNDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,kingsmill.wrexham@phoenixpub.co.uk,http://www.kingsmillpubwrexham.co.uk
Wrexham,Flavour Of Portugal,"3 Kingsmills Rd, Wrexham LL13 8NH, UK",07875 102791,https://www.facebook.com/flavourofportugal/,,
Wrexham,to^st (toast) cafe and deli,"20 Charles St, Wrexham LL13 8BT, UK",01978 809829,https://www.toastcafeanddeli.co.uk/,info@toastcafeanddeli.co.uk,https://www.toastcafeanddeli.co.uk
Wrexham,Three Eagles Mediterranean Restaurant - Bar,"Bridge St, Llangollen LL20 8PF, UK",01978 860000,https://threeeagles.co.uk/,info@threeeagles.co.uk,https://threeeagles.co.uk
Wrexham,Nags Head,"Mount St, Wrexham LL13 8DW, UK",01978 261177,http://www.nagsheadpubwrexham.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTIyOTQ1MDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,nagshead.wrexham@marstons.co.uk,http://www.nagsheadpubwrexham.co.uk
Wrexham,Premier Inn Wrexham City Centre hotel,"Jacques Wy, Wrexham LL11 2BY, UK",0333 321 9307,https://www.premierinn.com/gb/en/hotels/wales/clwyd/wrexham/wrexham-town-centre.html?cid=GLBC_WREJAC,business@premierinn.com,https://www.premierinn.com
Wrexham,The Golden Lion,"Chester Rd, Rossett, Wrexham LL12 0HN, UK",01244 555300,http://www.thegoldenlionrossett.co.uk/,,
Wrexham,Ijazz Indian Cuisine,"25 Egerton St, Wrexham LL11 1NA, UK",01978 355344,https://ijazzwrexham.co.uk/,,
Wrexham,Lot 11 Cafe,"11 Hill St, Wrexham LL11 1SN, UK",01978 361177,https://www.lot11cafe.co.uk/,lot11cafe@gmail.com,https://www.lot11cafe.co.uk
Wrexham,The Delph Bar and Restaurant,"Bethania Rd, Acrefair, Wrexham LL14 3TR, UK",01978 821907,http://www.delphwrexham.com/,example@mysite.com,http://www.delphwrexham.com
Wrexham,Maxim M&G Bar & Restaurant,"1 Market St, Wrexham LL13 8BY, UK",07469 700857,https://www.facebook.com/MAXIMWREXHAM,,
Wrexham,The Acorn - Commonwood,"Buck Rd, Holt, Wrexham LL13 9TF, UK",07872 900282,https://www.commonwoodleisure.com/,Info@commonwoodleisure.com,https://www.commonwoodleisure.com
Wrexham,Saep Thai kitchen,"Park Rd, Rhosymedre, Cefn-mawr, Wrexham LL14 3AX, UK",07774 237512,https://saepthaikitchen.com/,,
Wrexham,The Turf Butty Van,"15A Mold Rd, Wrexham LL11 2AW, UK",07725 001458,https://www.facebook.com/theturfbuttyvan/?locale=en_GB,,
Wrexham,Divine Thai King Street,"26 King St, Wrexham LL11 1HF, UK",07380 366888,https://www.divinethai.co.uk/,,
Wrexham,Caffi Cwtch,"Chester Rd, Wrexham LL11 2SJ, UK",01978 447550,https://www.nightingalehouse.co.uk/caffi-cwtch/,info@nightingalehouse.co.uk,https://www.nightingalehouse.co.uk
Wrexham,The Ffrwd,"Ffrwd Rd, Cefn-y-bedd, Wrexham LL12 9TS, UK",01978 757951,https://raqeu.top/the-ffrwd-64yjt0c,,
Wrexham,Rossett Hall Hotel,"Chester Rd, Rossett, Wrexham LL12 0DE, UK",01244 571000,https://www.everbrightgrouphotels.com/rossett-hall-hotel,,
Wrexham,A Marubbi & Son,"10 Bank St, Wrexham LL11 1AH, UK",,https://www.facebook.com/marubbicafewxm/,,
Wrexham,Crown,"Llay, Wrexham LL12 0NT, UK",01978 449528,http://www.crownpubllay.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTIyOTQ4MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Crown.Llay@marstons.co.uk,http://www.crownpubllay.co.uk
Wrexham,"Wynnstay Arms, Ruabon","43 High St, Ruabon, Wrexham LL14 6BL, UK",01978 822187,https://wynnstayarms.pub/,info@wynnstayarms.pub,https://wynnstayarms.pub
Wrexham,Premier Inn Wrexham North (A483) hotel,"Chester Rd, Gresford, Wrexham LL12 8PW, UK",0333 321 9195,https://www.premierinn.com/gb/en/hotels/wales/clwyd/wrexham/wrexham-north-a483.html?cid=GLBC_WREBEE,business@premierinn.com,https://www.premierinn.com
Wrexham,Harvest Vegetarian Kitchen,"Glan-Llyn Rd, Bradley, Wrexham LL11 4BB, UK",01978 750881,http://www.harvestvegetariankitchen.com/,harvestvegetariankitchen@gmail.com,http://www.harvestvegetariankitchen.com
Wrexham,MR TEE'S WREXHAM,"21 Lord St, Wrexham LL11 1LS, UK",01978 532323,https://mrteeswrexham.co.uk/,,
Wrexham,"Plassey - Holiday Park, Retail Village & Golf Course","Eyton, Wrexham LL13 0SP, UK",01978 780277,http://www.plassey.com/,enquiries@plassey.com,http://www.plassey.com
Wrexham,The Telford Inn,"New Rd, Trevor, Llangollen LL20 7TT, UK",,https://www.facebook.com/p/Telford-Inn-Trevor-Llangollen-Canal-100039970462218/,,
Llanelli,Cattle & Co Llanelli,"Pump House, North Dock, Llanelli SA15 2LF, UK",01554 897771,https://cattleandco.co.uk/,JET-Logo-White-Primary-Hor-RGB@2x-300x51.png,https://cattleandco.co.uk
Llanelli,The Halfway Pub & Dining,"33 Glyncoed Terrace, Halfway, Llanelli SA15 1EZ, UK",01554 759345,https://thehalfwayllanelli.com/,,
Llanelli,St.Elli's Bay,"Discovery Centre North Dock, Traeth Ffordd, Llanelli SA15 2LF, UK",01554 526006,http://www.stellisbay.co.uk/,,
Llanelli,The Meltdown,"27 Station Rd, Llanelli SA15 1AW, UK",07300 819646,https://themeltdownonline.co.uk/,,
Llanelli,The Sandpiper Brewers Fayre,"Sandpiper Rd, Llanelli SA15 4SG, UK",01554 749347,https://www.brewersfayre.co.uk/en-gb/locations/carmarthenshire/the-sandpiper?cid=GLBC_41516925,,
Llanelli,Ruby's,"1 Hall St, Llanelli SA15 3BB, UK",01554 770249,https://m.facebook.com/rubys.bar.9/,,
Llanelli,The New Cornish Arms,"69 Cambrian St, Llanelli SA15 2PN, UK",01554 770224,https://www.facebook.com/TheCornishArmsSeaside/,,
Llanelli,Zayan’s Authentic Indian Cuisine,"31 W End, Llanelli SA15 3DN, UK",01554 583118,https://zayansauthenticindian.co.uk/,,
Llanelli,Sessile Oak,"Pemberton Park, Llanelli SA14 9WA, UK",01554 752784,https://www.sessileoakpubllanelli.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTIyOTQ2MTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,SessileOak.Llanelli@marstons.co.uk,https://www.sessileoakpubllanelli.co.uk
Llanelli,Sher-E-Punjab Indian Kitchen & Bar,"Shere punjab, Trinity Rd, Llanelli SA15 2AB, UK",01554 777727,http://www.sherepunjabllanelli.co.uk/,,
Llanelli,BRECHDAN Café,"Unit 3, 49 Stepney St, Llanelli SA15 3QQ, UK",,https://www.brechdan.co.uk/,hello@brechdan.co.uk,https://www.brechdan.co.uk
Llanelli,The Stradey Arms,"1 Stradey Rd, Furnace, Llanelli SA15 4ET, UK",01554 753332,https://thestradeyarms.com/,,
Llanelli,New Stepney,"2 Eastgate, Llanelli SA15 3YF, UK",01554 755107,https://www.hungryhorse.co.uk/pubs/carmarthenshire/new-stepney?utm_source=g_places&utm_medium=locations&utm_campaign=HH_pubpage,,
Llanelli,Popeyes Louisiana Chicken,"Unit 15, Trostre Retail Park, Trostre Rd, Llanelli SA14 9RA, UK",0330 175 8760,https://popeyesuk.com/restaurants/Trostre-Park,,
Llanelli,The Bridge,"1 Bridge St, Llangennech, Llanelli SA14 8TW, UK",01554 821301,http://thebridgellangennech.co.uk/,hello@thebridgellangennech.co.uk,http://thebridgellangennech.co.uk
Llanelli,The Greenfield Inn,"Erw Rd, Llanelli SA15 2TE, UK",01554 227576,http://www.thegreenfieldinn.com/,Info@thegreenfieldinn.com,http://www.thegreenfieldinn.com
Llanelli,The Waun Wyllt Inn,"Heol Horeb, Pum Heol, Llanelli SA15 5AQ, UK",01269 862941,http://www.waunwyllt.com/,thewaunwyllt@gmail.com,http://www.waunwyllt.com/contact
Llanelli,Half Moon,"71 Wern Rd, Llanelli SA15 1SP, UK",01554 772626,http://www.thehalfmoon.wales/,info@thehalfmoon.wales,http://www.thehalfmoon.wales
Llanelli,Nando's Llanelli,"Unit 6, Eastgate Shopping Centre, Stepney Pl, Llanelli SA15 3YF, UK",01554 751818,https://www.nandos.co.uk/restaurants/llanelli?utm_campaign=websitecta_NA&utm_content=Multi-Chan_GB_NA_NA_NA_all_NA_NA_llanelli&utm_medium=mybusiness&utm_source=google&utm_term=Local,,
Llanelli,Golden Wok,"74 Pemberton Rd, Llwynhendy, Llanelli SA14 9BG, UK",01554 583144,http://www.newgoldenwok.uk/,,
Llanelli,The Taste of Bharat,"14-16 Station Rd, Llanelli SA15 1AL, UK",07367 209876,https://www.thetasteofbharat.co.uk/,info@bharatrestaurant.co.uk,https://www.thetasteofbharat.co.uk
Llanelli,Llwyn Country House-Restaurant & Wedding Venue Llanelli,"Hendre Rd, Llwynhendy, Llanelli SA14 9SE, UK",01554 899994,https://www.llwyncountryhouse.co.uk/,enquiries@llwyncountryhouse.co.uk,https://www.llwyncountryhouse.co.uk
Llanelli,The Plaice for Cod,"41-43 Station Rd, Llanelli SA15 1AW, UK",01554 889068,https://theplaiceforcod.co.uk/,,
Llanelli,Tafarn Morlais,"1 Pontarddulais Rd, Llangennech, Llanelli SA14 8YE, UK",01554 820121,http://www.tafarnmorlaispub.co.uk/,,
Llanelli,Plas Llanelly House,"Bridge St, Llanelli SA15 3UF, UK",01554 772857,http://www.llanelly-house.org.uk/,bookings@llanellyhouse.org.uk,http://www.llanelly-house.org.uk
Llanelli,The York Palace,"51 Stepney St, Llanelli SA15 3YA, UK",01554 758609,https://www.jdwetherspoon.com/pubs/the-york-palace-llanelli/,,
Llanelli,Bahn Mai Thai,"19 Station Rd, Llanelli SA15 1AW, UK",01554 780150,https://www.facebook.com/pages/Bahn%20Mai%20Thai/139312996114019/,,
Llanelli,Burger Bros,"The Halfway, 33 Glyncoed Terrace, Llanelli SA15 1EZ, UK",,http://www.burgerbros.hungrrr.co.uk/,appstore@2x.png,http://www.burgerbros.hungrrr.co.uk
Llanelli,Sheesh Mahal,"53-55 Stepney St, Llanelli SA15 3YA, UK",01554 773773,http://sheeshmahal-llanelli.co.uk/,brn@r.mt,http://sheeshmahal-llanelli.co.uk
Llanelli,Trubshaws Restaurant @ The Diplomat Hotel,"Felinfoel Rd, Llanelli SA15 3PJ, UK",,http://www.diplomat-hotel-wales.com/,reservations@diplomat-hotel-wales.com,http://www.diplomat-hotel-wales.com
Llanelli,Marzano's,"13 Cowell St, Llanelli SA15 1UU, UK",01554 744950,https://www.instagram.com/marzanoscaffebar/?hl=en,,
Llanelli,Thomas Arms Hotel,"Thomas St, Llanelli SA15 3JF, UK",01554 772043,http://www.thenewthomasarms.co.uk/,,
Llanelli,Fredricks Bar & Brasserie,"Llanelli SA15 2DG, UK",01554 744888,http://www.machynys.com/brasserie/,Fredricks@machynys.com,http://www.machynys.com/contact
Llanelli,Family Burger Van,"MVG9+MF, Llanelli SA14 9SB, UK",07387 073215,https://www.tiktok.com/@familyburgervan,,
Llanelli,The Sultan,"1 Hall St, Llanelli SA15 3BB, UK",01554 771177,https://thesultanllanelli.co.uk/,frankie.phillips-gough@orderyoyo.com,https://thesultanllanelli.co.uk/contact
Llanelli,Curry Lounge,"43 Station Rd, Llanelli SA15 1AW, UK",07496 875550,https://curryloungeonline.co.uk/,,
Llanelli,Burger Home,"Precinct, 2 Cowell St, Llanelli SA15 1YL, UK",01554 402155,https://burgerhome.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,,
Llanelli,Machynys Peninsula Golf & Premier Spa,"Nicklaus Ave, Llanelli SA15 2DG, UK",01554 744888,http://www.machynys.com/,Fredricks@machynys.com,http://www.machynys.com/contact
Llanelli,The Burger Lab,"27 Station Rd, Llanelli SA15 1AW, UK",07547 840753,https://www.theburgerlab.uk/,,
Llanelli,Bryn Breakfast,"6-8 Penllwyngwyn Rd, Bryn, Llanelli SA14 9UF, UK",01554 821895,https://www.facebook.com/BrynBreakfast/,,
Llanelli,Britannia Inn,"Llanmadoc, Swansea SA3 1DB, UK",01792 386624,http://www.britanniagower.com/,britanniagower@btconnect.com,http://www.britanniagower.com
Llanelli,The Diplomat Hotel Restaurant and Spa,"Felinfoel Rd, Llanelli SA15 3PJ, UK",01554 756156,https://diplomat-hotel-wales.com/,reservations@diplomat-hotel-wales.com,https://diplomat-hotel-wales.com
Llanelli,Tafarn-Y-Felin,"12 Heol Beili Glas, Felin-foel, Llanelli SA14 8DT, UK",01554 749397,https://www.tafarnyfelinpub.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTAxNTA4MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,tafarn-y-felin@phoenixpub.co.uk,https://www.tafarnyfelinpub.co.uk
Llanelli,Premier Inn Llanelli Central West hotel,"Sandpiper Rd, Llanelli SA15 4SG, UK",0333 321 9258,https://www.premierinn.com/gb/en/hotels/wales/dyfed/llanelli/llanelli-central-west.html?cid=GLBC_LLASAN,business@premierinn.com,https://www.premierinn.com
Llanelli,Hiatus Coffee,"Lower Lliedi Reservoir, The Hwb' Vistors Centre, Reservoir View, Swiss Valley, Llanelli SA14 8FB, UK",01554 788131,http://hiatuscoffee.co.uk/,,
Llanelli,Shire Coffee at HWYL,"20 Market St, Llanelli SA15 1YD, UK",01554 775537,https://shire.coffee/hwyl,user@domain.com,https://shire.coffee
Llanelli,Nik The Greek,"9, 13 Stepney Rd, Burry Port SA16 0BH, UK",01554 832211,http://www.nikthegreek.wales/,,
Llanelli,Taste Of Thailand Llanelli,"Market St, Llanelli SA15 1YF, UK",,https://m.facebook.com/TasteThaiWales,,
Llanelli,Willow Cafe,"111 Station Rd, Llanelli SA15 1YS, UK",01554 751574,https://1map.top/willow-cafe-2,,
Neath,The Welsh House Neath Restaurant & Bar,"5 Croft Rd, Neath SA11 1RW, UK",01639 340014,https://thewelsh-house.co.uk/,,
Neath,The Mine Neath Town,"1 -2, Old Town Hall, New St, Neath SA11 1RT, UK",01639 638379,http://www.bythemine.co.uk/,theminecwm@gmail.com,http://www.bythemine.co.uk
Neath,A.Jae's Brasserie,"38 Windsor Rd, Neath SA11 1NB, UK",01639 681359,https://www.facebook.com/Thebloominn,,
Neath,Cattle & Co Neath,"5b Croft Rd, Neath SA11 1RW, UK",01639 374295,https://cattleandco.co.uk/,JET-Logo-White-Primary-Hor-RGB@2x-300x51.png,https://cattleandco.co.uk
Neath,Cadno Lounge,"Unit 1 Fairfield Way, Neath SA11 3ES, UK",01639 203227,https://thelounges.co.uk/cadno,Amparo@thelounges.co.uk,https://thelounges.co.uk/contact-us
Neath,Salvatore's Pizzeria,"Croft Rd, Neath SA11 1RW, UK",01639 340014,https://thewelsh-house.co.uk/,,
Neath,The Dyffryn Arms,"Neath Rd, Neath SA10 7YF, UK",01639 636184,https://www.thedyffrynarms.com/,,
Neath,The Loft,"Glyn Clydach Hotel, Longford Rd, Neath Abbey, Neath SA10 7AJ, UK",01792 818411,http://www.glynclydach.co.uk/,design@olivander.co.uk,http://www.glynclydach.co.uk
Neath,Ruta Kitchen Neath,"34 Orchard St, Neath SA11 1HA, UK",,https://www.instagram.com/ruta.kitchen,,
Neath,Treats,"2-3 Old Market St, Neath SA11 3NA, UK",01639 646000,https://placesong.top/treats-men1o1u,,
Neath,Mulligans Irish Sports Bar Neath,"Eastland Rd, Neath SA11 1LA, UK",,https://www.facebook.com/p/Mulligans-Neath-100077092795265/?locale=en_GB,,
Neath,La Casona,"207 New Rd, Skewen, Neath SA10 6ET, UK",01792 818182,http://lacasona-skewen.co.uk/,lacasonarestaurantskewen@gmail.com,http://lacasona-skewen.co.uk/contact
Neath,Taste of Hungarian,"18, 20 Queen's Rd, Skewen, Neath SA10 6UH, UK",01792 448491,https://tasteofhungarian.co.uk/,info@tasteofhungarian.co.uk,https://tasteofhungarian.co.uk
Neath,The Arch Bar & Nightclub,"11 Commercial St, Neath SA11 1SB, UK",01639 636723,http://www.thearchnightclub.com/,jack.thearchneath@gmail.com,http://www.thearchnightclub.com
Neath,The Bryncoch Inn,"Tyn Yr Heol, Road, Neath SA10 7EB, UK",01639 633472,https://www.sizzlingpubs.co.uk/findapub/wales/thebryncochinnneath?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Neath,Harvester Llandarcy Neath,"Unit 19, M4, Llandarcy, Skewen, Neath SA10 6GZ, UK",01792 321384,https://www.harvester.co.uk/restaurants/wales/harvesterllandarcyneath?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Neath,Neath Deli,"Unit 2 Water St, Neath SA11 3EP, UK",,https://neathdeli.shop/,info@neathdeli.shop,https://neathdeli.shop
Neath,The Brit Public House & Restaurant,"London Row, Cwmafan, Port Talbot SA12 9AH, UK",01639 680247,http://www.thebritpub.co.uk/,hello@thebritpub.co.uk,http://www.thebritpub.co.uk
Neath,The Riverside,"Riverside, Aberdulais, Tonna, Neath SA10 8ES, UK",01639 639111,http://www.the-riverside.com/,mail@the-riverside.com,http://www.the-riverside.com/contact
Neath,The Castle Hotel,"The Parade, Neath SA11 1RB, UK",01639 641119,http://www.castlehotelneath.co.uk/,info@castlehotelneath.co.uk,http://www.castlehotelneath.co.uk
Neath,The Glyn Clydach,"Longford Rd, Neath Abbey, Neath SA10 7AJ, UK",01792 818411,http://www.glynclydach.co.uk/,design@olivander.co.uk,http://www.glynclydach.co.uk
Neath,T-Bones Bar & Grill,"Hawdref Ganol Farm, Pontrhydyfen, Port Talbot SA12 9SL, UK",01639 644444,https://www.t-bones.co.uk/,info@t-bones.co.uk,https://www.t-bones.co.uk
Neath,The David Protheroe,"7 Windsor Rd, Neath SA11 1LS, UK",01639 622130,https://www.jdwetherspoon.com/pubs/the-david-protheroe-neath/,,
Neath,Mint Masala,"Neath View Retail Centre Unit, 3 Dwr-Y-Felin Rd, Neath SA10 7SS, UK",01639 637005,http://facebook.com/mintmasalaneath/,,
Neath,Spirit 'n' Spice Bar & Kitchen,"Spirit'n'spice Bar & Kitchen, Bluebell Hotel, 16-18 The Parade, Neath SA11 1RA, UK",07551 263378,https://bluebellhotelneath.square.site/?location=11f067bd1e0a5708b0923cecef6dbaf0#VHMA5Z5TCRAW5N2WV7V7YLS4,,
Neath,The Pantry Neath Market,"15, Green St, Neath SA11 1DP, UK",07875 000510,https://www.facebook.com/share/tvWeHVLNGPrPanM1/?mibextid=LQQJ4d,,
Neath,The Pavilion Llandarcy,"Llandarcy Academy Of, Llandarcy Park, Llandarcy, Skewen, Neath SA10 6JD, UK",01792 813711,http://www.pavilionllandarcy.com/,tatum.giles@llandarcysport.co.uk,http://www.pavilionllandarcy.com/contact
Neath,The St Ives,"12 Old Market St, Neath SA11 3NA, UK",07793 551500,https://direct-book.com/properties/stivesinndirect?locale=en&items[0][adults]=1&items[0][children]=0&items[0][infants]=0&currency=GBP&checkInDate=2026-03-10&checkOutDate=2026-03-11&trackPage=yes,,
Neath,Orchard Coffeebar & Bistro,"26-28 Orchard St, Neath SA11 1DU, UK",01639 697110,https://orchardcoffeebarbistro.co.uk/,,
Neath,Plaza Indian Cuisine,"31-32 Alfred St, Neath SA11 1EH, UK",01639 645093,http://plazaneath.co.uk/,,
Neath,Sgwd Gwladys,"Pontneddfechan, Glynneath, Neath SA11 5NR, UK",01639 721519,https://www.sgwdgwladys.co.uk/,hello@sgwdgwladys.co.uk,https://www.sgwdgwladys.co.uk
Neath,The Angel Inn,"Pontneathvaughan Rd, Glynneath, Neath SA11 5NR, UK",01639 722013,http://www.angel-inn.co.uk/,angelinn@btinternet.com,http://www.angel-inn.co.uk
Neath,Simla,"25 Alfred St, Neath SA11 1EF, UK",01639 630043,http://www.simlaneath.com/,simlaindian25@gmail.com,http://www.simlaneath.com/contact
Neath,Chicken valley neath,"3 The Parade, Neath SA11 1PU, UK",01639 381090,https://chickenvalleyneath.co.uk/,,
Neath,The Colliers Arms,"The Colliers Arms, 6 Efail Fach, Efail-fâch, Port Talbot SA12 9TY, UK",01639 643187,https://www.facebook.com/thecolliersarms/?locale=en_GB,,
Neath,Bagle Brook Beefeater,"Pentwyn Baglan Rd, Baglan, Port Talbot SA12 8ES, UK",01639 813017,https://www.beefeater.co.uk/en-gb/locations/port-talbot/bagle-brook?cid=GLBC_40010500,,
Neath,Cresci's Cafe,"81 New Rd, Skewen, Neath SA10 6HE, UK",01792 321822,http://www.cresciscafe.co.uk/,,
Neath,Neath Kitchen,"45 Windsor Rd, Neath SA11 1NG, UK",01639 374659,https://neathkitchen.co.uk/?utm_source=Google&utm_medium=GBP&utm_campaign=google_business_Neath+Kitchen,,
Neath,Thai coconut,"1A Alfred St, Neath SA11 1EF, UK",01639 282933,https://thethaicoconut.co.uk/,lewis.morgan@orderyoyo.com,https://thethaicoconut.co.uk/contact
Neath,The Q-ube,"222 Neath Rd, Briton Ferry, Neath SA11 2AX, UK",01639 812117,https://www.q-ube.co.uk/,,
Neath,Afan Tavern,"Jersey Terrace, Cwmafan, Port Talbot SA12 9AS, UK",01639 898283,https://afantavern.shop/,localoria.com@gmail.com,https://afantavern.shop
Neath,Thai food cafe,"18B&18C, Neath SA11 1DR, UK",07519 962777,https://keuga.top/thai-food-cafe-o-1nkic,,
Neath,Hikary's Fish Bar,"74 Briton Ferry Rd, Neath SA11 1AP, UK",01639 630009,https://hikarysfishbar.com/,,
Neath,Pizza Hub,"126 London Rd, Neath SA11 1HF, UK",01639 697800,https://www.pizzahubneath.co.uk/,,
Neath,Eira's Cafe,"113A Neath Rd, Briton Ferry, Neath SA11 2BZ, UK",01639 681240,https://raqeu.top/eira-s-cafe-hstehse,,
Neath,The Grand Sultan,"Water St, Eglwys Nunydd, Port Talbot SA13 2PA, UK",01639 892223,http://www.thegrandsultan.co.uk/,info@thegrandsultan.co.uk,http://www.thegrandsultan.co.uk
Merthyr Tydfil,Köz Turkish Restaurant Merthyr Tydfil,"116 High St, Merthyr Tydfil CF47 8AP, UK",01685 705065,https://kozmerthyr.co.uk/,info@kozmerthyr.co.uk,https://kozmerthyr.co.uk
Merthyr Tydfil,Davs Kitchen,"62 High St, Merthyr Tydfil CF47 8DE, UK",01685 481500,http://www.davskitchen.co.uk/,,
Merthyr Tydfil,Aberglais Inn,"Merthyr Tydfil CF48 2TS, UK",01685 377344,https://www.aberglais.online/,,
Merthyr Tydfil,The New Crown,"28 High St, Merthyr Tydfil CF47 8DP, UK",01685 387925,https://thenewcrownmerthyr.com/,,
Merthyr Tydfil,The Hungry Flame,"111 High St, Merthyr Tydfil CF47 8AP, UK",01685 481452,https://hungryflame.co.uk/,sam.yates@orderyoyo.com,https://hungryflame.co.uk/contact
Merthyr Tydfil,Wingstop Merthyr Tydfil,"Unit C, Swansea Rd, Merthyr Tydfil CF48 1HY, UK",01685 897501,https://www.wingstop.co.uk/?y_source=1_MjA2MTY1NzE0My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
Merthyr Tydfil,King Brychan,"Rhydycar, Leisure Park, Merthyr Tydfil CF48 1DH, UK",01685 268385,https://www.kingbrychanpub.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTIyOTQ3MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,kingbrychan.merthyrtydfil@marstons.co.uk,https://www.kingbrychanpub.co.uk
Merthyr Tydfil,Frankie & Benny's,"Merthyr Tydfil Leisure Village, Merthyr Tydfil CF48 1UT, UK",01685 729890,https://www.frankieandbennys.com/restaurants/merthyr-tydfil?utm_source=google&utm_medium=organic&utm_campaign=google_lpm_frankie_and_bennys_merthyr_tydfil,AberdeenUnionSquare@frankieandbennys.co.uk,https://www.frankieandbennys.com
Merthyr Tydfil,The Griffin,"Bethesda St, Merthyr Tydfil CF47 8LN, UK",01685 385094,https://m.facebook.com/TheGriffinMerthyr/,,
Merthyr Tydfil,Red Cow Inn,"Main Road, Pontsticill, Merthyr Tydfil CF48 2UN, UK",01685 387775,https://redcowinn.website/,redcowinn.website@gmail.com,https://redcowinn.website
Merthyr Tydfil,The Pantyscallog Inn,"Pantyscallog Terrace, Pant, Merthyr Tydfil CF48 2BT, UK",07938 751613,https://www.facebook.com/profile.php?id=100061946896178,,
Merthyr Tydfil,Pentrebach House Table Table,"Pentrebach House, Pentrebach, Merthyr Tydfil CF48 4BD, UK",01443 693616,https://www.tabletable.co.uk/en-gb/locations/merthyr-tydfil/pentrebach-house?cid=yext_41515945,,
Merthyr Tydfil,The Brunswick Bar,"5 Church St, Merthyr Tydfil CF47 0BW, UK",01685 387300,http://www.welovemerthyr.co.uk/public/businesses/the-brunswick#sthash.sPkNUXq5.dpbs,,
Merthyr Tydfil,Nando's Merthyr Tydfil,"Rhydycar Leisure Complex, A4102, Merthyr Tydfil CF48 1UT, UK",01685 384995,https://www.nandos.co.uk/restaurants/merthyr-tydfil?utm_campaign=websitecta_NA&utm_content=Multi-Chan_GB_NA_NA_NA_all_NA_NA_merthyr-tydfil&utm_medium=mybusiness&utm_source=google&utm_term=Local,,
Merthyr Tydfil,Pink Elephant,"91 High St, Cefn-coed-y-cymmer, Merthyr Tydfil CF48 2PN, UK",01685 388005,https://www.pink-elephant.co.uk/,developers@kukd.com,https://www.pink-elephant.co.uk/contact
Merthyr Tydfil,The Tiger Inn | Hotel & Restaurant,"74 Pontmorlais W, Merthyr Tydfil CF47 8UH, UK",01685 722555,https://thetigerinn.wales/,info@thetigerinn.wales,https://thetigerinn.wales
Merthyr Tydfil,"The Butchers Arms - Steakhouse, Bunkhouse & Pub","The Butchers Arms, Main Road, Pontsticill, Merthyr Tydfil CF48 2UE, UK",01685 723544,https://thebutchersarms.wales/,bookings@thebutchersarms.wales,https://thebutchersarms.wales
Merthyr Tydfil,The Anchor Inn,"96 High St, Pontmorlais W, Merthyr Tydfil CF47 8UH, UK",01685 375444,https://www.facebook.com/The-Anchor-Inn-141726136464767/,,
