Town,Name,Address,Phone,Website
Ebbw Vale,Shane's Fish Bar.,"Church St, Ebbw Vale NP23 6BG, UK",,
Ebbw Vale,KFC Ebbw Vale - Waun y Pond Road,"Waun-Y-Pound Rd, Ebbw Vale NP23 6LE, UK",020 3038 1408,https://www.kfc.co.uk/kfc-near-me/ebbw-vale-waun-y-pond-road?utm_source=uberall&utm_medium=organic&utm_term=Waun-y-Pound-Road
Ebbw Vale,Kim's Kitchen,"60 Bethcar St, Ebbw Vale NP23 6HG, UK",01495 308321,https://kimskitchenonline.com/order-now
Ebbw Vale,Mr Yips Takeaway,"59 Mount Pleasant Rd, Ebbw Vale NP23 6JJ, UK",01495 352266,
Ebbw Vale,Domino's Pizza - Ebbw Vale,"Unit 8, The Walk Retail Centre, Ebbw Vale NP23 6DL, UK",01495 308020,https://www.dominos.co.uk/pizza-near-me/ebbw-vale/unit-8-the-walk-retail-centre?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzcwNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Ebbw Vale,Munchies brynmawr est 1994,"8 Station Rd, Brynmawr, Ebbw Vale NP23 4NA, UK",01495 313650,
Ebbw Vale,"The Railway Tavern, Tredegar","Sirhowy, Tredegar NP22 4QD, UK",01495 848177,http://www.therailwaypub.co.uk/
Ebbw Vale,Indian Ocean Brynmawr,"100 Bailey St, Brynmawr, Ebbw Vale NP23 4AN, UK",01495 312057,https://www.indianoceanbrynmawr.co.uk/
Ebbw Vale,YO! Ebbw Vale Tesco Kiosk,"North West Approach, Ebbw Vale NP23 6TS, UK",0345 677 9240,https://yosushi.com/
Ebbw Vale,Tŷ Ebbw Fach Cafe,"Chapel Rd, Six Bells, Abertillery NP13 2ND, UK",01495 211732,http://www.sixbellsconferencecentre.co.uk/
Maesteg,The Old House 1147,"Llangynwyd, Maesteg CF34 9SB, UK",01656 336033,https://theoldhouse1147.co.uk/
Maesteg,Ginger Panda,"34 Commercial St, Maesteg CF34 9DH, UK",01656 859459,https://gingerpandamaesteg.co.uk/
Maesteg,Corner House Inn,"Llangynwyd, Maesteg CF34 9SB, UK",01656 734964,http://www.cornerhousellan.co.uk/
Maesteg,The Red & Hot Chinese And Far Eastern Cuisine,"Caerau Rd, Maesteg CF34 0PB, UK",01656 731137,
Maesteg,Louchi's Tea Room,"114 Commercial St, Maesteg CF34 9DL, UK",01656 372046,
Maesteg,Moon House,"21 Bethania St, Maesteg CF34 9ET, UK",,
Maesteg,Maesteg Indian Kitchen,"118 Commercial St, Maesteg CF34 9DL, UK",01656 732999,https://www.maestegindian.co.uk/
Maesteg,Talbot Restaurant & Fish Bar,"Talbot Restaurant, 1-2 Church St, Maesteg CF34 9AA, UK",01656 733607,https://talbotresturant.wales/
Maesteg,Taste of India,"18 Commercial St, Maesteg CF34 9DF, UK",01656 733344,http://www.tasteofindiamaesteg.co.uk/#home
Maesteg,Maesteg Fish Bar,"120 Commercial St, Maesteg CF34 9DL, UK",01656 732152,
Maesteg,Ground and Pound,"91 Hermon Rd, Maesteg CF34 0SY, UK",,
Maesteg,Railway Inn,"Station Rd, Llangynwyd, Maesteg CF34 9TF, UK",01656 732353,https://www.facebook.com/pages/The-Railway-Inn/150181568382496
Maesteg,Emilia’s Fish Bar Maesteg,"8 Bridgend Rd, Llangynwyd, Maesteg CF34 9SW, UK",01656 346569,https://emiliasfishbarmaesteg.com/
Maesteg,Calon y dyffryn,"The railway inn, Station Rd, Llangynwyd, Maesteg CF34 9TF, UK",07833 249470,https://www.facebook.com/Calonydffryn/
Maesteg,The Family Grill & Pizza,"125 Commercial St, Maesteg CF34 9DL, UK",01656 735179,https://www.familygrillandpizza.co.uk/
Maesteg,Weighbridge Cafe,"2 Oakwood Dr, Maesteg CF34 9TS, UK",01656 739431,https://www.facebook.com/Weighbridge-cafe-877301178987542/
Maesteg,Dragon House,"12 Picton St, Maesteg CF34 0HG, UK",01656 734467,
Maesteg,Blue Pearl Takeaway,"15 Talbot St, Maesteg CF34 9BT, UK",,
Maesteg,Refreshment Rooms,"The Old Station, Cymmer, Port Talbot SA13 3HY, UK",01639 850901,https://www.facebook.com/The-Refreshment-Rooms-Cymmer-850885675013664/?fref=nf
Maesteg,Llangeinor Arms,"Llangeinor Rd, Bridgend, Bettws, Mid Glamorgan CF32 8RX, UK",01656 870268,http://www.llangeinorarms.foodanddrinksites.co.uk/
Maesteg,China Garden,"112 Caerau Rd, Maesteg CF34 0PE, UK",01656 733555,http://chinagardentakeaway.com/
Maesteg,Al's Pizzeria,"128 Commercial St, Maesteg CF34 9DW, UK",01656 730808,https://www.facebook.com/Als-Pizzeria-Als-Pizza-1421271317955783/
Maesteg,Imperial Cafe Maesteg Ltd,"18 Commercial St, Maesteg CF34 9DF, UK",01656 732928,
Maesteg,Adhonik Spice Balti & Tandoori,"174 Caerau Rd, Maesteg CF34 0PD, UK",01656 734088,https://www.adhonikspice.co.uk/
Maesteg,USA Fried Chicken,"25 Talbot St, Maesteg CF34 9BW, UK",01656 731811,https://www.usafriedchickenmaesteg.co.uk/
Maesteg,Peking City,"99 Commercial St, Maesteg CF34 9HJ, UK",01656 856260,https://www.pekingcity99.co.uk/
Maesteg,Nice Bite,"33 Commercial St, Maesteg CF34 9DH, UK",01656 737162,https://nicebite.co.uk/
Maesteg,New Dragon,"20 Castle St, Maesteg CF34 9YH, UK",01656 731019,http://bridgendbiz.com/takeaways/cf34/new-dragon/
Maesteg,Wendy's Fish & Chips,"2 Coegnant Rd, Maesteg CF34 0TD, UK",07852 940956,
Maesteg,Salt & Spice,"34 Commercial St, Maesteg CF34 9DH, UK",01656 859198,https://saltandspiceonline.co.uk/menu.php
Maesteg,Frying Nemo Fish Bar,"8 Bridgend Rd, Llangynwyd, Maesteg CF34 9SW, UK",01656 346569,https://fryingnemo.co.uk/
Maesteg,The Ranch Breakfast Bar and Grill,"OLD TRW WORKS CAR PARK, Resolfen, Neath SA11 4SR, UK",07385 168900,http://www.theranchbarandgrill.co.uk/
Maesteg,Wendells,"The Square, Caerau, Maesteg CF34 0SS, UK",07538 851825,
Maesteg,Prince Of Wales Inn,"M4, Ton Kenfig, Maudlam, Bridgend CF33 4PR, UK",01656 740356,http://www.princeofwalesinn.co.uk/
Maesteg,Le Raj Indian Restaurant,"Porthcawl Rd, South Cornelly, Bridgend CF33 4RE, UK",01656 741174,https://le-raj.com/
Maesteg,Fu Sing,"19B High St, Nantyffyllon, Maesteg CF34 0BW, UK",01656 534165,
Maesteg,Domino's Pizza - Maesteg,"9 Talbot St, Maesteg CF34 9BT, UK",01656 737377,https://www.dominos.co.uk/pizza-near-me/maesteg/9-talbot-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzczMzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Maesteg,Subway,"142 Commercial St, Maesteg CF34 9DW, UK",01656 739294,https://www.subway.com/en-gb/locator
Maesteg,New City Takeaway,"251 Bridgend Rd, Maesteg CF34 0NN, UK",01656 732363,http://bridgendbiz.com/takeaways/cf34/new-city/
Maesteg,Bara Café,"Cam’s House, The Square, Blackmill, Bridgend CF35 6DR, UK",01656 336799,http://baracafe.co.uk/
Tonypandy,The White Hart,"Dunraven St, Tonypandy CF40 1AS, UK",01443 437005,
Tonypandy,The Ivor Hael Hotel,"Salem Terrace, Tonypandy CF40 2JJ, UK",01443 423125,
Tonypandy,Lianna's,"86-87 Dunraven St, Tonypandy CF40 1AP, UK",01443 432338,https://liannas.co.uk/
Tonypandy,Glamorgan Bar & Grill,"Brook St, Tonypandy CF40 1PU, UK",01443 441433,http://glamorganbarandgrill.co.uk/
Tonypandy,The Greenfield,"13-14 William St, Ystrad, Pentre CF41 7QR, UK",01443 435953,https://www.thegreenfieldystrad.co.uk/
Tonypandy,Dan’s scrans,"Tonypandy CF40 1HZ, UK",,
Tonypandy,Tonypandy Charcoal Grill,"Shop 2, Victoria Buildings, 29 Berw Rd, Tonypandy CF40 2HD, UK",01443 431755,https://tonypandycharcoalgrill.co.uk/
Tonypandy,Namsan,"66B Hannah St, Porth CF39 9PY, UK",01443 704377,https://www.namsanporth.co.uk/
Tonypandy,The Pizza Planet – Tonypandy,"6 Dunraven St, Tonypandy CF40 1QE, UK",07511 117340,https://www.orderhubsolutions.com/brand/pizza-planet
Tonypandy,Colliery 19,"Pontrhondda Rd, Tonypandy CF40 2SZ, UK",01443 653692,
Tonypandy,Abrakebabra,"4 De Winton St, Tonypandy CF40 2QZ, UK",01443 548829,https://abrakebabrade.com/
Tonypandy,Happy Bites,"12 De Winton St, Tonypandy CF40 2QU, UK",01443 805990,https://www.happybitesindian.co.uk/
Tonypandy,The Welcome Inn,"Dunraven St, Tonypandy CF40 1AW, UK",01443 434695,https://m.facebook.com/pages/The-Welcome-Inn-Tonypandy/297238613730971
Tonypandy,Peking City,"5 De Winton St, Tonypandy CF40 2QZ, UK",01443 441265,https://pekingcitytonypandy.co.uk/
Tonypandy,Silver Lounge Takeaway,"68 Tylacelyn Rd, Tonypandy CF40 1JU, UK",01443 440690,http://www.silverlounge.co.uk/
Tonypandy,Red Rose Indian Restaurant & Takeaway,"46 Dunraven St, Tonypandy CF40 1AL, UK",01443 441111,http://www.redroseindian.com/
Tonypandy,Gwennie Burgers & Wraps,"99 Dunraven St, Tonypandy CF40 1AR, UK",01443 547183,https://gwennieburgersandwraps.co.uk/
Tonypandy,Jade Flower,"69 Brook St, Tonypandy CF40 1RE, UK",01443 436446,https://jadeflowerchinese.co.uk/
Tonypandy,The Country Kitchen,"104 Dunraven St, Tonypandy CF40 1AR, UK",01443 440745,
Tonypandy,Golden House,"45 Tylacelyn Rd, Tonypandy CF40 1JS, UK",01443 435459,https://goldenhousechinesetonypandy.co.uk/
Tonypandy,Berbillion's Burger Bar,"Side of, 6 Glannant St, Tonypandy CF40 1JT, UK",07445 815589,https://berbillionsburgerbar.co.uk/
Tonypandy,Windmill,"28 Waunrhydd Rd, Tonyrefail, Porth CF39 8EW, UK",01443 670601,
Tonypandy,Pepino Pizza & Grill,"59 Wern St, Tonypandy CF40 2BN, UK",01443 858560,https://clydachgrillandpizza.co.uk/
Tonypandy,Conti's Fish & Chip Bar,"14 Llwynypia Rd, Tonypandy CF40 2EL, UK",01443 432341,https://contis.net/
Tonypandy,Butchers Kitchen,"60A Tylacelyn Rd, Tonypandy CF40 1JU, UK",07449 914472,https://www.butcherskitchen.wales/
Tonypandy,Kings Garden,"145 Tyntyla Rd, Tonypandy CF40 2SX, UK",01443 439868,
Tonypandy,Fun Fillings LTD,"27 Brook St, Tonypandy CF40 1RE, UK",01443 422557,https://funfillings.co.uk/
Tonypandy,Happy Valley,"85 Court St, Tonypandy CF40 2RL, UK",01443 433863,
Tonypandy,Slice n’ Spice,"114 Dunraven St, Tonypandy CF40 1AS, UK",01443 300660,http://www.slicespiceonline.co.uk/
Tonypandy,Caffeine Penygraig,"73 Tylacelyn Rd, Tonypandy CF40 1LA, UK",07835 922342,
Tonypandy,New Garden,"12 De Winton St, Tonypandy CF40 2QU, UK",01443 441265,
Tonypandy,Efes Pizza & Kebab,"72 Dunraven St, Tonypandy CF40 1AJ, UK",01443 441221,https://efespizzakebabtonypandy.co.uk/
Tonypandy,The spice lounge,"46 Dunraven St, Tonypandy CF40 1AL, UK",01443 441111,
Tonypandy,Cambrian Chippy,"112 Court St, Tonypandy CF40 2RN, UK",01443 442844,https://www.facebook.com/cambrian.chippy.9
Tonypandy,Pizza King & Kebab House,"11b De Winton St, Tonypandy CF40 2QU, UK",01443 435124,https://pizzakingdewinton.co.uk/about
Tonypandy,Rhondda Takeaway,"66 Gelligaled Rd, Ystrad, Pentre CF41 7RQ, UK",01443 440000,https://rhonddatakeawayystrad.co.uk/
Tonypandy,Tonypandy Fish Bar,"London House, Brook St, Tonypandy CF40 1PU, UK",01443 430283,https://tonypandyfishbar.co.uk/
Tonypandy,Taylor's Traditional Fish & Chips,"66 Tylacelyn Rd, Tonypandy CF40 1JU, UK",01443 442062,
Tonypandy,Napoli Pizza,"Mid Glamorgan, 11A De Winton St, Tonypandy CF40 2QU, UK",01443 435778,http://napolispizzaandkebab.co.uk/order-now
Tonypandy,Excellent Fortune Chinese Takeaway & Boba Tea,"57 Tylacelyn Rd, Tonypandy CF40 1JU, UK",01443 858860,http://excellentfortunechinesetakeaway.co.uk/?utm_source=google&utm_medium=pin-website&utm_content=website-button
Tonypandy,Jelliebeans,"3-4 Dunraven St, Tonypandy CF40 1AT, UK",07486 436182,https://jelliebeans.co.uk/
Tonypandy,Evergreen Valley,"Carpaninis Restaurant, 71 Waunrhydd Rd, Tonyrefail, Porth CF39 8EW, UK",01443 670287,
Tonypandy,Marmaris Charcoal Grill,"86 William St, Ystrad, Pentre CF41 7QY, UK",01443 422943,https://marmarischarcoalgrill.co.uk/
Tonypandy,Domino's Pizza - Tonypandy,"36 Dunraven St, Tonypandy CF40 1AL, UK",01443 441888,https://www.dominos.co.uk/pizza-near-me/tonypandy/36-dunraven-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzc4NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Tonypandy,Mouchak,"25 Mill St, Tonyrefail, Porth CF39 8AB, UK",01443 673028,https://mouchakonline.co.uk/
Tonypandy,O’Yes Kebab House Penygraig,"50 Tylacelyn Rd, Tonypandy CF40 1JU, UK",01443 442676,https://oyeskebabpenygraig.co.uk/
Tonypandy,The Crispy Cod,"168 Gelli Rd, Gelli, Pentre CF41 7NA, UK",01443 269478,https://www.crispycodgelli.com/
Tonypandy,Yummy yummy,"114 Dunraven St, Tonypandy CF40 1AS, UK",01443 300660,
Tonypandy,Golden Wok Chinese Takeaway,"177 Ynyscynon Rd, Tonypandy CF40 2LQ, UK",01443 433226,https://goldenwokcf.co.uk/
Tonypandy,The Frying Cod,"19 Porth St, Porth CF39 9RT, UK",07815 300085,
Tonypandy,Heritage Park Hotel,"Coedcae Rd, Pontypridd CF37 2NP, UK",01443 687057,http://www.heritageparkhotel.co.uk/
Tonypandy,Scoop's & Smiles,"Oakland Terrace, Ferndale CF43 4UD, UK",01443 755893,https://www.facebook.com/scoopsNdSmiles/?ref=page_internal
Tonypandy,The Lion,"102 Bute St, Treorchy CF42 6AH, UK",01443 777603,http://www.theliontreorchy.co.uk/
Tonypandy,The Castell Mynach,"Groesfaen, Llantrisant Rd, Pontyclun CF72 8PN, UK",01443 237395,https://www.vintageinn.co.uk/restaurants/wales/thecastellmynachllantrisant?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage
Tonypandy,PAR 70,"Rhondda Golf Club, Ferndale CF43 3PW, UK",01443 441384,https://www.rhonddagolfclub.co.uk/
Bangor,WoodFiredShack,"205 High St, Bangor LL57 1NY, UK",01248 353353,https://www.woodfiredshack.com/
Bangor,Torna a Surriento,"Garth Road , Pier, promenade, Bangor LL57 2SW, UK",01248 208488,https://torna-a-surriento.co.uk/
Bangor,Clio Lounge,"276 High St, Bangor LL57 1UL, UK",01248 364509,https://thelounges.co.uk/clio/
Bangor,Anka Turkish Restaurant,"49 High St, Bangor LL57 1NR, UK",01248 353352,https://ankaturkishrestaurant.co.uk/
Bangor,Lucky’s Diner,"Unit 25, Deiniol Shopping Center, Bangor LL57 1NW, UK",01248 572082,https://luckysdinerbangor.co.uk/
Bangor,Bangor Tandoori Restaurant,"360 High St, Bangor LL57 1YE, UK",01248 364123,https://bangortandoori.com/
Bangor,Bwyd Da Bangor Limited,"275 High St, Bangor LL57 1UL, UK",07503 390490,https://bwyddabangor.co.uk/
Bangor,Nomi Rooms & Restaurant,"2 Upper Garth Rd, Bangor LL57 2SR, UK",07498 415454,https://www.nomibangor.co.uk/
Bangor,MIXOPOLY Bangor Cricket clubs,"Llandegai Rd, Bangor LL57 4HR, UK",01248 521023,http://jjkkl.my.canva.site/mixopoly
Bangor,Blue Sky Cafe & Taproom,"Ambassador Hall Rear of, 236 High St, Bangor LL57 1PA, UK",01248 355444,http://blueskybangor.co.uk/
Bangor,Parc Britannia,"Parc Menai Road, Bangor LL57 4FA, UK",01248 679070,https://www.tabletable.co.uk/en-gb/locations/gwynedd/parc-brittania?cid=yext_41011290
Bangor,The Black Bull Inn,"107 High St, Bangor LL57 1NS, UK",01248 387900,https://www.jdwetherspoon.com/pubs/all-pubs/wales/gwynedd/the-black-bull-inn-bangor
Bangor,Al Forno,"319 High St, Bangor LL57 1YA, UK",,
Bangor,Sage Kitchen Menai Bridge,"9 Wood St, Menai Bridge LL59 5AS, UK",01248 714776,https://www.sagemenaibridge.com/
Bangor,Tŷ Golchi,"Caernarfon Rd, Bangor LL57 4BT, UK",01248 671922,http://www.tygolchi.co.uk/
Bangor,Boatyard Inn,"44 Garth Rd, Bangor LL57 2SF, UK",07973 416640,
Bangor,The Castle,"Glanfaron, Off, High St, Bangor LL57 1LP, UK",01248 355866,https://www.greatlocalpubs.co.uk/castle-bangor?utm_source=gmb&utm_medium=organic&utm_campaign=homepage
Bangor,Tafarn Y Garth,"83 Garth Rd, Bangor LL57 2SW, UK",01248 370835,https://www.facebook.com/tafarnygarth/
Bangor,Bangor Indian and Bangla Fine Dining,"347A High St, Bangor LL57 1YH, UK",01248 351599,https://spicebangor.co.uk/
Bangor,Antelope Inn,"Holyhead Rd, Bangor LL57 2HZ, UK",01248 362162,https://www.sizzlingpubs.co.uk/findapub/wales/theantelopebangor?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage
Bangor,Freckled Angel,"Freckled angel, Dale St, Menai Bridge LL59 5AH, UK",01248 209952,http://freckledangel.com/
Bangor,Underground Dining,"119 High St, Bangor BT20 5BD, UK",028 9147 7788,https://underground-dining.co.uk/?utm_source=GMBlisting&utm_medium=organic
Bangor,Restaurant 1884,"College Rd, Bangor LL57 2DG, UK",01248 365900,https://www.bangor.ac.uk/management_centre/
Bangor,Dylan's Menai Bridge,"St George's Rd, Menai Bridge LL59 5EY, UK",01248 716714,https://dylansrestaurant.co.uk/
Bangor,Jasmine,"162 High St, Bangor LL57 1NU, UK",01248 209436,https://welcomebangor.co.uk/business/jasmine/
Bangor,Desi Food Point,"230 High St, Bangor LL57 1PA, UK",01248 370858,https://desifoodpoint.com/
Bangor,Royal Tandoori,"111 High St, Bangor LL57 1NS, UK",01248 352519,http://royaltandooribangor.com/
Bangor,Reubens Coffee House,"4 College Rd, Bangor LL57 2AN, UK",,https://welcomebangor.co.uk/business/reubens-coffee-house/
Bangor,Bangla,"115 Main St, Bangor BT20 4AF, UK",028 9127 1272,http://www.bangla-ni.co.uk/
Bangor,Coq & Bull,"10 Estate Rd, Bangor BT19 1UR, UK",028 9185 2500,https://www.clandeboyelodge.com/coq-and-bull
Bangor,Snowdon Buffet,"Holyhead Rd, Bangor LL57 1LZ, UK",01248 364164,
Bangor,Smashie’s Bangor,"49 High St, Bangor LL57 1NR, UK",01248 352489,https://smashiesbangor.com/
Bangor,Donegans,"37-39 High St, Bangor BT20 5BE, UK",028 9146 3928,http://www.donegansrestaurant.co.uk/
Bangor,The Slate / Y Llechan,"Talybont Cottages, Tal-y-bont, Bangor LL57 3UR, UK",01248 355500,https://www.theslate.co.uk/
Bangor,Pizza eclipse,"21 Holyhead Rd, Bangor LL57 2EU, UK",01248 298372,https://pizzaeclipse.co.uk/
Bangor,The Rabbit Rooms,"30/32 Quay St, Bangor BT20 5ED, UK",028 9146 7699,http://www.therabbitrooms.com/
Bangor,Jamaica Inn,"188 Seacliff Rd, Bangor BT20 5HA, UK",028 9147 1610,http://www.thejamaicainn.co.uk/
Bangor,Snac Hapus,"Plas Y Coed, Porth Penrhyn, Bangor LL57 4HN, UK",07971 842388,http://www.snac-hapus.com/
Bangor,Dragon Noodle Bar,"10 Holyhead Rd, Bangor LL57 2EG, UK",01248 372338,http://www.bangorbiz.com/takeaways/bangor-ll57/dragon-chinese/
Bangor,Jack’s Burger,"17 Holyhead Rd, Bangor LL57 2EG, UK",01248 666800,https://www.jacksburgeruk.com/
Bangor,Pier Pavillion Tea Room,"Pier House, Garth Rd, Bangor LL57 2SW, UK",,
Bangor,Aroy Dee Thai Noodle Bar,"33-35 High St, Bangor LL57 1NP, UK",01248 362992,https://www.facebook.com/AroyDeeThai/
Bangor,"Four Crosses, Porthaethwy","Pentraeth Rd, Menai Bridge LL59 5RP, UK",01248 712230,https://www.robinsonsbrewery.com/pubs/four-crosses-menai-bridge/
Bangor,Patricksbar.com,"57-59 Holyhead Rd, Bangor LL57 2HE, UK",07714 689089,http://patricksbar.com/
Bangor,Bryansburn Inn Bar and Grill,"151 Bryansburn Rd, Bangor BT20 3RQ, UK",028 9127 0173,https://thebryansburninn.godaddysites.com/
Bangor,Sosban,"Trinity House, 1 High St, Menai Bridge LL59 5EE, UK",01248 208131,http://www.sosbanandtheoldbutchers.com/
Bangor,Baram Afro Pop-up Kitchen,"10 Menai Vw Ter, Bangor LL57 2HF, UK",07778 422175,https://www.baramafropopupkitchen.com/
Bangor,Menai Hotel & Bar,"Craig Y Don Rd, Bangor LL57 2BG, UK",01248 370071,https://www.themenai.com/?y_source=1_MTAwOTgwNzEzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Bangor,Whistlestop Ice Cream Kiosk,"Pier, Garth Rd, Bangor LL57 2SW, UK",07717 773536,https://www.facebook.com/Whistlestop-on-the-Pier-119692461470763/
Bangor,MAES G Turkish Kebab House,"7 Kingsley Ave, Bangor LL57 1TA, UK",01248 564229,https://maesgkebab.co.uk/
Bangor,Cegin,"Deiniol Rd, Bangor LL57 2TQ, UK",01248 383826,https://www.bangor.ac.uk/commercial-services/pontio.php.en
Bangor,The Fat Cat Cafe Bar,"161 High Street, Bangor, Gwynedd LL57 1NU, UK",01248 370445,https://welcomebangor.co.uk/business/the-fat-cat-cafe-bar/
Bangor,Plus39,"+39, Uxbridge House, Uxbridge Square, Menai Bridge LL59 5DG, UK",01248 717038,http://plus39cafe.co.uk/
Bangor,Hi Bangor,"8 Beach Rd, Bangor LL57 1DG, UK",01248 565606,https://1412.merchant.onestepeat.co.uk/
Bangor,Albion Inn,"160 High St, Bangor LL57 1NU, UK",01248 208556,https://www.albioninnbangor.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MTQ0NTMxNjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Bangor,The Victoria,"Telford Rd, Menai Bridge LL59 5DR, UK",0118 402 8446,https://www.chefandbrewer.com/pubs/gwynedd/victoria-hotel?utm_source=g_places&utm_medium=locations&utm_campaign=CB_pubpage
Bangor,China Hot Chilli Chinese Restaurant,"Hen Glan House, Sackville Rd, Bangor LL57 1LE, UK",01248 355621,http://www.bangorbiz.com/takeaways/bangor-ll57/china-hot-chilli/
Bangor,The Gazelle Hotel,"Menai Bridge LL59 5PD, UK",07594 626770,https://www.robinsonsbrewery.com/gazellehotel/
Bangor,Wok&Go,"230-232 High St, Bangor LL57 1PA, UK",01248 361648,http://www.wokandgo.co.uk/
Connah's Quay,Gulshan Restaurant And Bar,"Quay Shopping Centre, Connah's Quay, Deeside CH5 4UQ, UK",01244 450944,https://gulshanrestaurantandbar.co.uk/
Connah's Quay,The Wepre Bar & Grill,"Wepre Ln, Connah's Quay, Nr CH5 4JR, UK",01244 811122,http://www.thewepre.com/
Connah's Quay,Chicken Yard Connah's Quay,"The Broad Oak, Maengwyn Ave, Connah's Quay, Deeside CH5 4UQ, UK",,https://www.chickenyardnw.co.uk/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br9169-website
Connah's Quay,Smash Box Connah's Quay,"Unit 1, Red Hall Precinct, Connah's Quay, Deeside CH5 4TS, UK",01244 267014,https://smashboxconnahsquay.co.uk/
Connah's Quay,GT's Bar & Grill,"Wepre Ln, Connah's Quay, Deeside CH5 4JR, UK",01244 811122,
Connah's Quay,Zari Indian Cuisine,"286A High St, Connah's Quay, Deeside CH5 4DJ, UK",01244 831820,http://zariindiancuisine.co.uk/
Connah's Quay,The Broad Oak,"Maengwyn Ave, Connah's Quay, Deeside CH5 4UQ, UK",01244 980396,https://www.facebook.com/TheBroadOakCQ
Connah's Quay,PettiKadai,"137 Dee Rd, Connah's Quay, Deeside CH5 4PB, UK",,https://chat.whatsapp.com/J5oCcjfeEYhD8lYB1RiDNk
Connah's Quay,Sunrise Breakfasts,"Unit 9, Red Hall Precinct, Englefield Ave, Connah's Quay, Deeside CH5 4SX, UK",01244 630010,https://www.sunrisebreakfasts.com/
Connah's Quay,Hotstuff,"87 High St, Connah's Quay, Deeside CH5 4DD, UK",01244 831054,https://www.hotstuff-wales.co.uk/
Connah's Quay,Clever Kitchen,"62 Chester Rd W, Shotton, Deeside CH5 1BY, UK",01244 959673,https://cleverkitchenuk.com/
Connah's Quay,Ozzyz,"52 Church St, Connah's Quay, Deeside CH5 4AQ, UK",01244 726810,https://ozzyz.co.uk/order-now
Prestatyn,Restaurant Dishes,"194 High St, Prestatyn LL19 9BW, UK",0331 630 9620,https://www.restaurantdishes.co.uk/
Prestatyn,The Hideaway,"131 High St, Prestatyn LL19 9AS, UK",01745 607865,https://www.thehideaway131.com/
Prestatyn,Chynna Garden,"120 High St, Prestatyn LL19 9BH, UK",01745 855888,https://www.chynnagarden.co.uk/
Prestatyn,Promenade Bistro | Bar,"Beach Rd E, Prestatyn LL19 7LG, UK",01745 853072,https://www.thebeacheshotel.com/food-drink/
Prestatyn,The William Morgan,"29-33 High St, Prestatyn LL19 9AH, UK",01745 888858,https://www.greatlocalpubs.co.uk/william-morgan-prestatyn
Prestatyn,Archies Bar,"151 High St, Prestatyn LL19 9AS, UK",01745 855333,https://m.facebook.com/archiesprestatyn
Prestatyn,Mai Thai Prestatyn,"96 High St, Prestatyn LL19 9BE, UK",01745 422178,https://www.mai-thai.co.uk/
Prestatyn,The Bells of St Mary's,"Clwyd, Mostyn Rd, Gronant, Prestatyn LL19 9TB, UK",01745 853770,https://www.stonehouserestaurants.co.uk/nationalsearch/wales/thebellsofstmarysprestatyn?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage
Prestatyn,The Ffrith,"305 Victoria Rd, Prestatyn LL19 7UT, UK",01745 887182,https://www.facebook.com/365ffrith
Prestatyn,The Suhail Tandoori Indian Restaurant,"12 Bastion Rd, Prestatyn LL19 7ES, UK",01745 856829,https://thesuhailtandoorirestaurant.com/
Prestatyn,Miner arms,"23 Ffordd Talargoch, Meliden, Prestatyn LL19 8LA, UK",01745 421130,
Prestatyn,TU MUNDO,"70 High St, Prestatyn LL19 9BE, UK",,https://www.tu-mundo.co.uk/
Prestatyn,Almond Tree Cafe,"11 Kings' Ave, Prestatyn LL19 9AA, UK",07973 128935,https://wmap.top/almond-tree-cafe
Prestatyn,Paanshee Restaurant,"2 Bastion Rd, Prestatyn LL19 7ES, UK",01745 889196,https://www.facebook.com/paansheenokha
Prestatyn,Prestatyn Kebab House,"50 High St, Prestatyn LL19 9BB, UK",01745 852835,http://prestatynkebabhouse.com/
Prestatyn,Munch,"15 Bastion Rd, Prestatyn LL19 7ES, UK",01745 771331,https://munchprestatyn.co.uk/
Prestatyn,Rozi's Tandoori House,"16 Meliden Rd, Prestatyn LL19 9RT, UK",01745 856310,http://llanbiz.com/takeaways/ll19/rozis-tandoori-house/
Prestatyn,Mash and Barrel,"Prestatyn LL19 9TT, UK",,
Prestatyn,Crofters Pantry,"Shore Rd, Gronant, Prestatyn LL19 9SS, UK",01745 859214,https://1map.top/crofters-pantry
Prestatyn,Tudor House Café Bar,"141 High St, Prestatyn LL19 9AS, UK",01745 859528,http://www.tudorhouseshop.co.uk/
Carmarthen,Nonnas La Trattoria,"22 Bridge St, Carmarthen SA31 3JS, UK",01994 238146,https://www.facebook.com/share/1Cc5yP7rNR/
