Town,Name,Address,Phone,Website,Email,Found on page
Leicester,Catering With Us,"3rd Floor, George’s house, 6 St Georges Way, Leicester LE1 1QZ, UK",07931 825803,https://cateringwithus.com/,,
Leicester,Jai Jaliyan - best catering & events,"UNIT 33 Freemens Common Rd, Leicester LE2 7SQ, UK",07885 602959,http://jaijaliyan.co.uk/,jaijaliyanltd@gmail.com,http://jaijaliyan.co.uk
Leicester,Leicestershire Catering Repairs,"Unit 4 North St, Melton Mowbray LE13 1NL, UK",01664 784026,http://leicestershirecateringrepairs.co.uk/,,
Leicester,Cook Cool Catering Equipment,"99 Manvers St, Sneinton, Nottingham NG2 4NU, UK",0115 950 4685,http://www.cook-cool.co.uk/,,
Leicester,NCB Foodservice,"17 High View Cl, Leicester LE4 9LJ, UK",0116 274 1300,http://www.ncb.co.uk/,sales@ncb.co.uk,http://www.ncb.co.uk
Leicester,Commercial Kitchen Breakdowns Ltd,"5-6 Maiden Ln, Stamford PE9 2AZ, UK",01780 778088,https://commercialkitchenbreakdowns.co.uk/,info@commercialkitchenbreakdowns.co.uk,https://commercialkitchenbreakdowns.co.uk
Leicester,X-Clusive Events | Wedding Planner | Mandaps | DJ | Decor | Hires | Catering | & More,"Vulcan Rd, Leicester LE5 3EB, UK",07506 029567,http://www.x-clusiveevents.co.uk/,X-CLUSIVEEVENTS@HOTMAIL.COM,http://www.x-clusiveevents.co.uk
Bradford,Desi Catering Equipment,"Globe Mills, White Abbey Rd, Bradford BD8 8JL, UK",01274 720544,http://www.desicateringequipment.com/,desicateringequipment@hotmail.co.uk,http://www.desicateringequipment.com
Bradford,Design Catering,"191 Sunbridge Rd, Bradford BD1 2HQ, UK",01274 740055,https://design-catering.co.uk/,,
Bradford,AASK Catering Equipment Solutions LTD,"1b, Kyme Mill, Johnson St, Bradford BD3 8HW, UK",07805 165037,http://www.aaskcateringequipment.com/,info@aaskcateringequipment.com,http://www.aaskcateringequipment.com
Bradford,H M I Catering Equipment,"Unit 3, Holroyd Business Centre, Carr Btm Rd, Bradford BD5 9BP, UK",07377 571325,http://www.hmicateringequipment.com/,support@hmicateringequipments.com,http://www.hmicateringequipment.com
Coventry,Oasis Catering Equipment Ltd,"Boston Place, 10 Boston Pl, Coventry CV6 5NN, UK",024 7666 3385,http://www.oasiscateringequipment.ltd.uk/contact-us/,,
Coventry,H'S KITCHEN CATERING AND EVENTS,"30 Surrey Dr, Coventry CV3 1PL, UK",07961 797497,https://www.facebook.com/Hs-Kitchen-116812933450830/,,
Coventry,Ganapathi Catering,"1 Sparkbrook St, Coventry CV1 5ST, UK",07872 066182,https://ganapathioutdoorcatering.co.uk/,,
Coventry,Suzy Mc's Corporate Catering,"Jaguar sports and social club, Fenton Rd, Coventry CV5 9PS, UK",07954 464486,https://www.facebook.com/SuzyMcs/,,
Coventry,J J Catering and Events Ltd,"160 Jubilee Cres, Radford, Coventry CV6 3ES, UK",07404 402670,https://www.jjcateringandevents.com/,info@jjcateringandevents.com,https://www.jjcateringandevents.com
Coventry,Catering Services International,"135 New Union St, Coventry CV1 2NT, UK",024 7622 4777,https://www.cateringinternational.co.uk/,info@catserv.co.uk,https://www.cateringinternational.co.uk
Coventry,Eat Away Catering,"Little Heath Industrial Estate, Old Church Rd, Coventry CV6 7ND, UK",07472 520424,http://eatawaycatering.com/,,
Coventry,Jasper's Catering Coventry,"Middlemarch House, Middlemarch Business Park, Siskin Dr, Coventry CV3 4FJ, UK",0330 445 1111,https://www.jaspersonline.co.uk/,,
Nottingham,Nottingham Catering Engineers Ltd,"8 Valley Rd, Beeston, Nottingham NG9 4GP, UK",0115 877 8888,http://www.nottinghamcateringengineers.co.uk/,info@NottinghamCateringEngineers.co.uk,http://www.nottinghamcateringengineers.co.uk
Nottingham,Notts Catering Repairs,"71 Chiltern Way, Nottingham NG5 5NP, UK",07815 570971,https://www.nottscateringrepairs.co.uk/,nottscateringrepairs@mail.com,https://www.nottscateringrepairs.co.uk
Nottingham,Walker Catering Supplies,"Off Norton St, Ilkeston Rd, Nottingham NG7 3JG, UK",0115 979 0110,http://www.walkercatering.co.uk/,sales@walkercatering.co.uk,http://www.walkercatering.co.uk
Nottingham,Storer Refrigeration & Catering Manufacturers Ltd,"Newstead Industrial Estate, Brookfield Rd, Arnold, Nottingham NG5 7ER, UK",0115 920 0329,https://www.storersltd.com/,,
Nottingham,Elya Catering Equipment Ltd,"Waterford St, Basford, Nottingham NG6 0DH, UK",0115 978 8585,http://www.elyacatering.co.uk/,info@elyacatering.co.uk,http://www.elyacatering.co.uk
Nottingham,Johnsons Catering Equipment,"Unit, G3 Cowlairs, Nottingham NG5 9RA, UK",0115 976 1621,http://www.johnsonsce.co.uk/,donate@opencart.com,http://www.johnsonsce.co.uk
Nottingham,Sadlergates Catering Nottingham | Food Catering Professionals,"Unit 5, Castle Industrial Park, Watnall Rd., Hucknall, Nottingham NG15 6BU, UK",0115 647 6903,https://sadlergates.co.uk/caterers-nottingham/,info@sadlergates.co.uk,https://sadlergates.co.uk
Newcastle upon Tyne,5 Star Catering Equipment Supplier,"246-250 Westgate Rd, Newcastle upon Tyne NE4 6AQ, UK",0800 999 1535,https://5starcateringequipment.co.uk/,info@5starcateringequipment.co.uk,https://5starcateringequipment.co.uk
Newcastle upon Tyne,Acorn Catering Equipment,"1 Cowen Rd, Blaydon-on-Tyne NE21 5TW, UK",0191 414 4140,https://acorn-catering.co.uk/,,
Newcastle upon Tyne,Pro Catering Equipment,"2 Leicester Cl, Wallsend NE28 9YZ, UK",0191 682 5394,http://www.procateringequipment.co.uk/,sales@procateringequipment.co.uk,http://www.procateringequipment.co.uk/contact
Newcastle upon Tyne,Sigma Catering Equipment,"Opus Yard, Potter St, Willington Quay, Wallsend NE28 6TZ, UK",0191 263 6363,https://www.sigma-ce.co.uk/,info@sigma-ce.co.uk,https://www.sigma-ce.co.uk
Newcastle upon Tyne,CNG Foodservice Equipment,"2, Parker Ct, St. Omers Rd, Dunston, Gateshead NE11 9EW, UK",0191 460 9408,http://www.cngfoodserv.co.uk/,,
Newcastle upon Tyne,Equippe- Catering Equipment Hire,"25 Peldon Cl, Newcastle upon Tyne NE7 7PB, UK",07930 645628,http://www.equippe.co.uk/,sales@equippe.co.uk,http://www.equippe.co.uk
Newcastle upon Tyne,Phoenix Refrigeration & Catering Ltd,"Unit 99/1 Chollerton Drive, Whitley Road, North Tyne Industrial Estate, Benton, Newcastle upon Tyne NE12 9SZ, UK",0191 268 4288,https://www.phoenix-refrigeration.co.uk/,,
Newcastle upon Tyne,Kingdom of Catering Ltd.,"25, North East Fruit & Vegetable Market, Gateshead NE11 0QY, UK",07578 520525,https://www.kingdomofcatering.co.uk/,,
Newcastle upon Tyne,Catering Units,"Unit 28, Team Valley Business Centre, Team Valley, Gateshead NE11 0QH, UK",0845 519 5065,https://www.cateringunits.co.uk/,,
Newcastle upon Tyne,Diverse Catering Maintenance,"Unit 9g, Tanfield Lea Industrial Estate North, Tanfield Lea, Stanley DH9 9UU, UK",01207 775936,http://www.diversecateringmaintenance.co.uk/,,
Newcastle upon Tyne,Ramside Event Catering,"Lancaster Rd, Lancaster Rd, Dunston, Gateshead NE11 9JR, UK",0191 493 2300,https://ramsideeventcatering.co.uk/,,
Newcastle upon Tyne,Epicurus Catering Ltd,"17, Mandale Park, Wallsend Rd, North Shields NE29 7FN, UK",07976 374629,http://www.epicurus.co.uk/,,
Sunderland,Catering by Anita,"15 Mansfield Cres, Roker, Sunderland SR6 9LH, UK",07856 686930,http://www.cateringbyanita.co.uk/,enquiry@cateringbyanita.co.uk,http://www.cateringbyanita.co.uk/contact
Sunderland,K&J Catering,"Pennywell Industrial Estate, Roker, Sunderland SR4 9EN, UK",0191 534 2331,http://kandjcateringne.co.uk/,george.jenner@live.co.uk,http://kandjcateringne.co.uk/contact
Sunderland,K&J Catering,"Echo House, Sunderland SR4 9ER, UK",0191 534 8080,https://kandjcateringne.co.uk/,george.jenner@live.co.uk,https://kandjcateringne.co.uk/contact
Sunderland,Evs Catering,"Melbury Ct, Roker, Sunderland SR6 9HZ, UK",07707 769669,https://www.facebook.com/share/UtPVM4MzdM9SC6fa/,,
Sunderland,Excel Food Service,"8 Brooklands Way, Boldon Colliery NE35 9LZ, UK",0191 519 4242,http://www.excelfood.co.uk/,info@excelfood.co.uk,http://www.excelfood.co.uk
Sunderland,Lakes Catering Maintenance,"Moss End Business Village, Crooklands, Milnthorpe LA7 7NU, UK",01539 724506,https://www.lakescateringmaintenance.co.uk/,,
Brighton,UK Catering Ltd,"304, Vantage Point, New England Rd, Brighton and Hove, Brighton BN1 4GW, UK",01273 505075,https://ukcatering.co.uk/,info@stagheaddesigns.com,https://ukcatering.co.uk
Brighton,Commercial Catering Contracts Ltd,"Waterside House, Brighton and Hove, Brighton BN41 1UY, UK",01273 885655,http://www.commercialcatering.co.uk/,,
Brighton,SPACE & THYME - Catering Bars Events & Hire,"14 Black Lion St, Brighton and Hove, Brighton BN1 1ND, UK",01273 900866,http://www.spaceandthyme.co.uk/,,
Brighton,Mend-All Catering Services Ltd,"Unit 1, Charmandean Centre, Forest Rd, Worthing BN14 9HS, UK",01273 411173,https://www.mendallcatering.co.uk/,service@mendallcatering.co.uk,https://www.mendallcatering.co.uk
